,product_id,product_name,aisle_id,department_id,suggested_prods,suggested_aisle_ids,suggested_pro_ids,suggested_dept_id
364,365,Cheerios Cereal,121,14,"Wheat Chex Cereal,Special K Original Cereal,Smorz Cereal,Peanut Butter Cereal","121,121,121,121","28,588,90,34","14,14,14,14"
365,366,Vitamin C 1000 Mg Tropical Drink Mix Dietary Supplement,47,11,"Vitamin B6 100 mg,Norwegian Salmon Oil Omega-3s EPA & DHA Dietary Supplement Soft Gels 1000 mg,Vitamin C Formula 1000 mg Vegetarian Tablets,Pink Vitamin C 1000 Mg Pink Lemonade Drink Mix","47,47,47,47","876,620,715,408","11,11,11,11"
366,367,Ultimate Omega 1000 mg Lemon Soft Gels,47,11,"Ibuprofen Liquid Gels,Vitamin C 1000 Mg Tropical Drink Mix Dietary Supplement,Vitamin C Formula 1000 mg Vegetarian Tablets,Norwegian Salmon Oil Omega-3s EPA & DHA Dietary Supplement Soft Gels 1000 mg","133,47,47,47","455,366,715,620","11,11,11,11"
367,368,Fabric Softener Dryer Sheet Free & Gentle 200CT Fabric Enhancers,75,17,"Unstopables Downy Unstopables Dreams In-Wash Scent Booster Fabric Enhancer 13.2oz Fabric Enhancers,Beach Sage Liquid Fabric Softener,Mountain Stream Fabric Softener,Fabric Softener, Geranium Scent","75,75,75,75","797,434,843,111","17,17,17,17"
368,369,New Mexico Chili,30,6,"New England Clam Chowder Condensed Soup,Hot Chopped Green Chili,White Chicken Chili,Turkey Chili","69,104,59,1","929,998,448,554","15,13,15,20"
369,370,Chocolate Caramel Whey Protein Bar,3,19,"Vanilla Almond Protein Bar,Chocolate Brownie Flavor Protein Bar,Salted Caramel Lean Protein & Fiber Bar,Black Salt Caramel Dark Chocolate Bar","3,3,3,45","406,387,25,921","19,19,19,19"
370,371,Juniper Berry Soda,77,7,"Rio Berry,Key Lime Soda,Vanilla Cream Soda,Soda","64,77,77,77","266,257,230,196","7,7,7,7"
371,372,Moisture Rich Sweet Orange & Argan Conditioner,22,11,"EverCurl Hydracharge Conditioner,Go Fresh Nutrium Moisture Body Wash Blue Fig & Orange Blossom Scent,Restorative Biotin Conditioner,Daily Moisture Shampoo","22,127,22,22","384,351,730,498","11,11,11,11"
372,373,Honey Glazed Carrots,116,1,"Organic Honey Mustard,Honey Mustard,Organic Whole Peeled Baby Carrots,Juicing Carrots","72,72,123,83","810,254,343,312","13,13,4,4"
373,374,Sliced Kosher Salami,96,20,"Sliced American Cheese,Olli Napoli Salami,Uncured Hard Salami,Kosher Dill Babies","21,96,96,110","769,138,611,537","16,20,20,13"
374,375,Multigrain Spaghetti Style Pasta,131,9,"Thick & Zesty Spaghetti Sauce Mix,Multigrain Pop Cakes,Multigrain Peanut Butter Cereal,Organic Spaghetti Style Pasta","104,107,121,131","600,512,637,33","13,19,14,9"
375,376,Even & Bright Pink Lemon and Mandarin Orange Body Wash,127,11,"Go Fresh Nutrium Moisture Body Wash Blue Fig & Orange Blossom Scent,Moisturizing Lavender Body Wash,Antioxidant Cranberry Body Wash,Lavender Body Wash","127,25,25,25","351,878,441,474","11,11,11,11"
376,377,Chunky Beef with Vegetables & Brown Rice Dog Food,40,8,"Shrimp with Pasta & Vegetables,Thin Stackers Brown Rice  Salt Free,Adult Dog Formula Dog Food,Chicken & Brown Rice Formula Cat Food","38,107,40,41","241,273,531,597","1,19,8,8"
377,378,Powerball Quantum Max Shine & Protect Automatic Dishwasher Detergent,74,17,"Fresh Scent Dishwasher Cleaner,with Dawn Action Pacs Fresh Scent Dishwasher Detergent Pacs,2 In 1 Laundry Detergent,Fresh Scent Dishwasher Detergent with Dawn","74,74,75,74","14,541,924,186","17,17,17,17"
378,379,Super Dry Beer,27,5,"Organic Super Berry Juice,Super Enzymes,Beer, IPA,Lite Beer","31,47,27,27","802,390,736,470","7,11,5,5"
379,380,Clementine Bag,123,4,"Eco-Pac Kamut Puffs Cereal,Cheese Creations Four Cheese Cheese Sauce,Apricots,Organic Yukon Gold Potato Bag","121,9,18,83","3,403,411,000,391","14,9,10,4"
380,381,Toaster Pops Strawberry,52,1,"Yogurt Strawberry Pomegranate,Goober Strawberry,Strawberry Pomegranate,No Sugar Added The Original Fudge Pops","120,88,3,37","132,607,983,758","16,13,19,1"
381,382,Sugar Free Mint Patties,45,19,"100% Pure Beef Homestyle Patties,Extra Spearmint Sugar-Free Gum,Gluten Free Sugar Cookie Mix,Gluten Free Sugar Cones","34,46,105,103","402,156,847,903","1,19,13,19"
382,383,Breaded Chicken Breast Tenders,34,1,"Chicken Base,For Chicken Marinade,Premium Deli Oven Roasted Turkey Breast,Chicken Breast Nuggets, Dinosaur Shaped","69,5,96,34","673,807,62,625","15,13,20,1"
383,384,EverCurl Hydracharge Conditioner,22,11,"Eco-Pac Kamut Puffs Cereal,Disinfectant Spray Cherry Blossom & Pomegranate Scent,Moisture Rich Sweet Orange & Argan Conditioner,Restorative Biotin Conditioner","121,101,22,22","340,328,372,730","14,17,11,11"
384,385,Liquid Drink Mix Blackberry Lemonade,90,7,"Sugar Free Fruit Juicy Red Drink Mix,Pink Vitamin C 1000 Mg Pink Lemonade Drink Mix,Jelly, Blackberry,Lemonade Flavor Drink Mix","90,47,88,90","842,408,67,763","7,11,13,7"
385,386,Real Chicken & Veggies Recipe Dog Food,40,8,"Chunky Beef with Vegetables & Brown Rice Dog Food,Chicken Meatballs Dog Treats,Adult Dog Formula Dog Food,Snack Sticks Chicken & Rice Recipe Dog Treats","40,40,40,40","377,236,531,722","8,8,8,8"
386,387,Chocolate Brownie Flavor Protein Bar,3,19,"Flavor & Fiber Banana Walnut Bar,Almond Honey Protein+ Bar,Vanilla Almond Protein Bar,Chocolate Caramel Whey Protein Bar","3,3,3,3","866,445,406,370","19,19,19,19"
387,388,Stove Top Stuffing Mix for Turkey,4,9,"Turkey Chili,Mix-Up Flamin' Hot & Cheezy Mix Flavored Snack Mix,Original Turkey,Turkey","1,107,96,96","554,422,176,287","20,19,20,20"
388,389,Mache Blend,123,4,"Infant's Blend Probiotic,Organic Fiber Fruit Blend,Wild Rice Blend,Organic California Blend","70,116,68,116","113,767,503,634","11,1,10,1"
389,390,Super Enzymes,47,11,"Ultra Thin Super Long with Wings Pads,Super Slimming Herbal Tea,Organic Super Berry Juice,Super Dry Beer","126,94,31,27","654,348,802,379","11,7,7,5"
390,391,Organic Yukon Gold Potato Bag,83,4,"Banana & Sweet Potato Organic Teething Wafers,Fingerling Potato,Clementine Bag,Gold Potatoes","92,83,123,83","63,882,380,306","18,4,4,4"
391,392,OPA Greek Yogurt Ranch Dressing,89,13,"Non-Fat Blueberry on the Bottom Greek Yogurt,Tzatziki Greek Yogurt Dip,Plain Greek Goat Yogurt,Honey Vanilla Greek Yogurt","120,67,120,120","264,353,484,459","16,20,16,16"
392,393,Phoenix Anti-Perspirant & Deodorant Stick Twin Pack,80,11,"Anti Diarrheal Caplets,Original No-Stick Cooking Spray,Advanced Care Skin Renew Anti-Perspirant Deodorant,Revive Anti-Perspirant Deodorant","70,19,80,80","146,826,801,316","11,13,11,11"
393,394,Aquaphor Healing Ointment,127,11,"Cheese Creations Four Cheese Cheese Sauce,Organic Whole Peeled Baby Carrots,Apricots,Argan Oil of Morocco Renewing Weightless Healing Dry Oil Hair Oil","9,123,18,22","3,413,431,000,214","9,4,10,11"
394,395,Sweet Cream Buttermilk Powder,17,13,"Pure Moringa Vegetable Powder,Ice Cream, Cookies & Cream,Arrowroot Powder,Pancake Mix, Buttermilk","47,37,6,130","563,431,506,68","11,1,2,14"
395,396,Cashews Natural Unsalted,37,1,"All Natural 100% Apple Juice,Water Crackers Original All Natural,Unsalted Pretzel Round,Unsalted Beef Broth","98,78,107,69","82,363,532,963","7,19,19,15"
396,397,Pure Granulated Cane Sugar,17,13,"Pure Coconut Water With Orange,Vanilla Sugar Cookies,Organic Granulated Tapioca,Pure Cane Granulated W/Spout Sugar","98,61,17,17","7,576,349,495","7,19,13,13"
397,398,Organic Hard Candy Blood Orange and Honey,45,19,"Organic Orange Turmeric Juice,Organic Honey Mustard,Candy, Original,Greek & Chia Blood Orange Yogurt","31,72,45,120","488,810,303,694","7,13,19,16"
398,399,Organic Strawberry Lemon-ade,31,7,"Strawberry Pomegranate,Organic Chamomile Lemon Tea,Organic Lemon Gingersnap,Zero Strawberry Lemon","3,94,61,115","983,97,331,659","19,7,19,7"
399,400,Grass-Fed Yogurt Blueberry Cardamom,120,16,"Non-Fat Blueberry on the Bottom Greek Yogurt,Creamline Yogurt Wild Blueberry,Organic Blueberry Pomegranate Whole Milk Yogurt,Light Strawberry Blueberry Yogurt","120,120,120,120","264,339,584,9","16,16,16,16"
400,401,"Flat Floss, Antiplaque, Naturally Waxed, Spearmint",20,11,"Extra Spearmint Sugar-Free Gum,Mint Dental Floss,Injera Flat Bread,Flat Toothpicks","46,20,128,111","156,291,595,57","19,11,3,17"
401,402,100% Pure Beef Homestyle Patties,34,1,"All Natural Homestyle California Lemon Limeade,Beef Hot Links Beef Smoked Sausage With Chile Peppers,Organic Mini Homestyle Waffles,Sugar Free Mint Patties","31,106,52,45","778,40,162,382","7,12,1,19"
402,403,Ultra Thin Pastrami,96,20,"Ultra 7 Inch Polypropylene Traditional Plates,Ultra Thin Super Long with Wings Pads,Ultra Antibacterial Dish Liquid,Ultra-Filtered Whole Milk","111,126,100,84","71,654,38,877","17,11,21,16"
403,404,Reg; Organic Apple Cider Vinegar 16 Fl Oz,19,13,"Gentle Clean Foaming Face Cleanser, 6.7 fl oz Female Skin Care,Pear Hard Cider,Organic Rice Vinegar,16 oz Cold Cups","73,27,66,111","482,966,95,415","11,5,6,17"
404,405,100% Organic Diced Tomatoes,81,15,"Diced Pancetta,Tomatillos Tomatoes,Mild Diced Tomatoes with Green Chilis,Organic Diced Tomatoes","96,30,81,81","990,752,993,890","20,6,15,15"
405,406,Vanilla Almond Protein Bar,3,19,"Vanilla Almond Butter Squeeze,Strong & Kind Roasted Jalapeno Almond Protein Bar,Vanilla Almond Breeze Almond Milk,Almond Honey Protein+ Bar","88,3,91,3","820,324,432,445","13,19,16,19"
406,407,Almond Glow Almond Body Lotion/Massage Oil,109,11,"Organic Raw Almond Butter,Almond Extract,Almond Breeze Unsweetened Almond Coconut Milk Blend,Vanilla Almond Breeze Almond Milk","88,47,91,91","558,958,738,432","13,11,16,16"
407,408,Pink Vitamin C 1000 Mg Pink Lemonade Drink Mix,47,11,"Vitamin C Formula 1000 mg Vegetarian Tablets,Pink Moscato California,Lemonade Flavor Drink Mix,Vitamin C 1000 Mg Tropical Drink Mix Dietary Supplement","47,6,90,47","715,713,763,366","11,2,7,11"
408,409,Original Bite Size Candies Natural & Artificial Flavors Fun Size,45,19,"Triple Chocolate Snack Size,Overnight Diapers Size 6,Snack Size Candy,Fun Size Snacks","45,56,45,45","227,15,630,623","19,18,19,19"
409,410,Holiday Sugar Plum Spice Herbal Tea,94,7,"Sleepytime Sinus Soother Herbal Tea,Echinacea & Elderberry Organic Herbal Tea,Super Slimming Herbal Tea,Brambleberry Herbal Tea","94,94,94,94","452,942,348,237","7,7,7,7"
410,411,Super Plus Cardboard Applicator Unscented Tampons,126,11,"Organic Super Berry Juice,Super Dry Beer,Super Enzymes,Unscented Regular Sleek Tampons","31,27,47,126","802,379,390,708","7,5,11,11"
411,412,Brazilian Keratin & Argan Oil Leave-In Conditioning & Styling Elixir,22,11,"Sa Extra Hold Mousse Hair Styling,Dry Nose Oil,Moisture Rich Sweet Orange & Argan Conditioner,Argan Oil of Morocco Renewing Weightless Healing Dry Oil Hair Oil","22,11,22,22","51,6,372,214","11,11,11,11"
412,413,Dual Action Beta Immune and Anti-Oxidant Effervescent Citrus,11,11,"Citrus Terere Yerba Mate,Daily Tangerine Citrus Flavored Beverage,Anti Diarrheal Caplets,Cold & Cough Formula, Effervescent Tablets, Citrus","94,64,70,11","177,39,146,914","7,7,11,11"
413,414,Gluten Free Chicken Rustica Pizza,79,1,"Pizza for One Suprema  Frozen Pizza,Gluten Free Blueberry Muffin Mix,Gluten Free Sugar Cookie Mix,Gluten Free Sugar Cones","79,105,105,103","18,235,847,903","1,13,13,19"
414,415,16 oz Cold Cups,111,17,"Sun Cups Dark Chocolate,Apple Green Cups,Reg; Organic Apple Cider Vinegar 16 Fl Oz,Designer 9 Oz. Paper Cups","45,111,19,111","124,846,404,496","19,17,13,17"
415,416,Laundry Soil Stain Remover,75,17,"Pods Spring Meadow Detergent + Stain Remover + Brightener,2 In 1 Laundry Detergent,Stain Release Boost In-Wash Stain Remover Pacs,Triple-Acting Laundry Stain Remover","75,75,75,75","724,924,134,246","17,17,17,17"
416,417,Classics Baby Binks Easter Chocolate Bunny,100,21,"Baby Dry Diapers Size 4,Pear and Blueberry Baby Breakfast,Annie's Bunny Fruit Snacks Variety,Classics Earl Grey Tea","56,92,50,94","879,493,939,87","18,18,19,7"
417,418,Whole Grain Linguine Pasta,131,9,"Bread, Healthy Whole Grain,Linguine, No. 6,Linguine No 7 Pasta,Linguine Pasta","112,131,131,131","101,593,972,424","3,9,9,9"
418,419,Light & Fit Strawberry Cheesecake Greek Nonfat Yogurt,120,16,"Honey Vanilla Greek Yogurt,Yogurt Strawberry Pomegranate,Light Strawberry Blueberry Yogurt,Strawberry Cheesecake Nonfat Yogurt","120,120,120,100","459,132,9,437","16,16,16,21"
419,420,International Cafe French Vanilla Mix,26,7,"French  Tarragon Wine Vinegar,Mix-Up Flamin' Hot & Cheezy Mix Flavored Snack Mix,French Rolls,French Vanilla Ice Cream","19,107,43,37","80,422,517,276","13,19,3,1"
420,421,Garlic & Herb Fresh Goat Cheese,21,16,"Bake & Break Cheese Garlic Loaf,Plain Greek Goat Yogurt,Cheese Creations Four Cheese Cheese Sauce,Goat Cheese, Spreadable, Breakfast, Fig","100,120,9,51","556,484,341,838","21,16,9,13"
421,422,Mix-Up Flamin' Hot & Cheezy Mix Flavored Snack Mix,107,19,"Pumpkin Muffin Mix,Lemonade Flavor Drink Mix,Pancake Mix, Buttermilk,Cheddar Chex Mix","105,90,130,125","50,763,68,955","13,7,14,19"
422,423,Red Jalapeno Caesar Dressing,89,13,"Spicy Jalapeno Ranch Popcorn,Red Roses,Dressing Bleu Cheese,Organic Red Wine & Olive Oil Dressing Organic","23,87,89,89","822,573,163,65","19,17,13,13"
423,424,Linguine Pasta,131,9,"Italian Pasta Salad,Linguine, No. 6,Whole Grain Linguine Pasta,Linguine No 7 Pasta","1,131,131,131","209,593,418,972","20,9,9,9"
424,425,Sardines in Water Salt Added,33,6,"All-Seasons Salt,Wild Sardines in Marinara Sauce,Fresh Cut Golden Sweet No Salt Added Whole Kernel Corn,Wild Albacore Tuna No Salt Added","104,95,81,95","2,187,29,79","13,15,15,15"
425,426,2nd Foods Bananas,92,18,"Eco-Pac Kamut Puffs Cereal,Disinfectant Spray Cherry Blossom & Pomegranate Scent,Apricots,3rd Foods Chicken Noodle Dinner","121,101,18,92","3,403,281,000,817","14,17,10,18"
426,427,Italian Style Panko Breadcrumbs,5,13,"Special Recipe Italian Bread,Creamy Italian Dressing Marinade,Cream Style Corn,Italian Pasta Salad","112,89,81,1","444,315,664,209","3,13,15,20"
427,428,Everyday Mega Pack Paper Plates,111,17,"Designer 9 Oz. Paper Cups,Everyday Detox Dandelion Tea,2-Ply Everyday Napkins,Mega Mag","111,94,54,47","496,279,859,783","17,7,17,11"
428,429,Dark Red Kidney Beans,59,15,"Red Food Color,Red Roses,Garbanzo Beans,Kidney Beans, Dark, Premium","97,87,59,30","263,573,790,643","13,17,15,6"
429,430,Born Yesterday Pale Ale,27,5,"Organic Lemon Gingersnap,Black Currant Kombucha,Mixed 12 Pack Lion's Share Ale,Jasmine Tea Unfiltered Ginger Ale","61,31,27,77","331,336,350,73","19,7,5,7"
430,431,"Ice Cream, Cookies & Cream",37,1,"Vanilla Orange Swirl Ice Cream,Dark Chocolate Ice Cream Topping,Salted Caramel Ice Cream,French Vanilla Ice Cream","37,103,37,37","944,135,606,276","1,19,1,1"
431,432,Vanilla Almond Breeze Almond Milk,91,16,"Vanilla Almond Butter Squeeze,Vanilla Almond Protein Bar,Vanilla with Almond Milk Iced Coffee,Almond Breeze Unsweetened Almond Coconut Milk Blend","88,3,26,91","820,406,69,738","13,19,7,16"
432,433,Organic Whole Granulation Roasted Buckwheat Groats,107,19,"Roasted Vegetable Soufflé,Onion Flavor Organic Roasted Seaweed Snack,Organic Roasted Garlic Pasta Sauce,Organic Roasted Garlic Vinaigrette Dressing Organic","38,66,9,89","206,47,244,962","1,6,9,13"
433,434,Beach Sage Liquid Fabric Softener,75,17,"Ibuprofen Liquid Gels,Fabric Softener Dryer Sheet Free & Gentle 200CT Fabric Enhancers,Mountain Stream Fabric Softener,Fabric Softener, Geranium Scent","133,75,75,75","455,368,843,111","11,17,17,17"
434,435,Dark Chocolate Raisins,50,19,"Sun Cups Dark Chocolate,Cookie Chips Crunchy Dark Chocolate Chocolate Chip Cookies,Almond Spread, Dark Chocolate,Dark Chocolate Peanut Candy","45,61,88,45","124,559,451,901","19,19,13,19"
435,436,Petite Brussels Sprouts,116,1,"Creamy Italian Dressing Marinade,Petite Dill Pickles,Green Peas, Organic, Petite,Petite Green Peas","89,110,116,116","315,262,327,969","13,13,1,1"
436,437,Strawberry Cheesecake Nonfat Yogurt,100,21,"Double Berry Cheesecake,Light Strawberry Blueberry Yogurt,Yogurt Strawberry Pomegranate,Light & Fit Strawberry Cheesecake Greek Nonfat Yogurt","37,120,120,120","672,9,132,419","1,16,16,16"
437,438,Special K Vanilla Cappuccino Protein Breakfast Shakes,48,14,"Organic Fuel, High Protein Milk Shake, Vanilla,Special Recipe Italian Bread,Special K Original Cereal,Vanilla Almond Protein Bar","65,112,121,3","795,444,588,406","11,3,14,19"
438,439,Crispy Cinnamon Pear Chips,50,19,"Thin & Crispy Crust Pepperoni Pizza,Pear Hard Cider,Crispy Thin Crust White Pizza,Ceylon Cinnamon","79,27,79,104","571,966,926,725","1,5,1,13"
439,440,Crossovers Olive Thyme Almond,100,21,"Almond Extract,Almond Breeze Unsweetened Almond Coconut Milk Blend,Vanilla Almond Breeze Almond Milk,Herb Thyme Clamshell","47,91,91,16","958,738,432,199","11,16,16,4"
440,441,Antioxidant Cranberry Body Wash,25,11,"Refreshing Ocean Breeze Body Wash,For Men Odor Armor Body Wash,Moisturizing Lavender Body Wash,Lavender Body Wash","127,127,25,25","823,296,878,474","11,11,11,11"
441,442,Sliced Chicken Entree Cat Food,41,8,"Chicken Liver Paté Canned Cat Food,Complete Health Deboned Chicken, Chicken Meal and Rice Cat Food,Cat Food, Premium, Adult Cat Formula,Chicken & Brown Rice Formula Cat Food","41,41,41,41","668,342,848,597","8,8,8,8"
442,443,Ultra Power Plus Laundry Detergent 54 loads,75,17,"Free & Clear Natural Laundry Detergent For Sensitive Skin,Power Greens,HE Turbo Powder Original  Laundry Detergent,2 In 1 Laundry Detergent","75,31,75,75","204,872,727,924","17,7,17,17"
443,444,Special Recipe Italian Bread,112,3,"Oatnut Bread,Italian Pasta Salad,Sunflower Bread,Special K Original Cereal","112,1,112,121","889,209,346,588","3,20,3,14"
444,445,Almond Honey Protein+ Bar,3,19,"Chocolate Brownie Flavor Protein Bar,Nutrition Bar, Raw Organic, Pineapple Almond + Raw Protein,Strong & Kind Roasted Jalapeno Almond Protein Bar,Vanilla Almond Protein Bar","3,3,3,3","387,657,324,406","19,19,19,19"
445,446,Blueberry Pomegranate Acaí Cultured Goat Milk Kefir,120,16,"XXX Acai Blueberry Pomegranate,Lowfat Raspberry Kefir Probiotic Cultured Milk Smoothie,Organic Blueberry Pomegranate Whole Milk Yogurt,Organic Lowfat Pomegranate Acai Kefir Probiotic Cultured Milk Smoothie","64,120,120,120","788,486,584,515","7,16,16,16"
446,447,"Tea, Superflower, Hibiscus, Blueberry, Caffeine-Free, Bags",94,7,"Organic Smooth Move Chamomile Laxative Tea Bags,Snack Bags,Chai Tea Bags,Wild Raspberry Hibiscus Caffiene Free Herbal Tea Bags","94,87,94,94","880,274,281,808","7,17,7,7"
447,448,White Chicken Chili,59,15,"Hot Chopped Green Chili,New Mexico Chili,Turkey Chili,White Chicken Chili with Beans Pouch","104,30,1,59","998,369,554,570","13,6,20,15"
448,449,Chips Ahoy! Chewy Cookies,61,19,"Chocolate Sandwich Cookies,Vanilla Sugar Cookies,Cookie Chips Crunchy Dark Chocolate Chocolate Chip Cookies,Gluten Free Soft & Chewy Snicker Doodle Cookies","61,61,61,8","1,576,559,967","19,19,19,3"
449,450,Chow Mein Thin Noodles,4,9,"Revive Anti-Perspirant Deodorant,Hot & Spicy Chicken Flavor Ramen Noodles,Ramen Noodles Soup Chicken Mushroom Flavor,Pad Thai Rice Noodles","80,4,69,66","316,126,61,794","11,9,15,6"
450,451,"Almond Spread, Dark Chocolate",88,13,"Sun Cups Dark Chocolate,Cookie Chips Crunchy Dark Chocolate Chocolate Chip Cookies,Dark Chocolate Peanut Candy,Dark Chocolate Raisins","45,61,45,50","124,559,901,435","19,19,19,19"
451,452,Sleepytime Sinus Soother Herbal Tea,94,7,"Holiday Sugar Plum Spice Herbal Tea,Echinacea & Elderberry Organic Herbal Tea,Super Slimming Herbal Tea,Brambleberry Herbal Tea","94,94,94,94","410,942,348,237","7,7,7,7"
452,453,Hummus Wrap,13,20,"Chapatti Chicken Tikki Masala Wrap,Cocktail Time Hummus,Classic Original Hummus,Grape Leaf Hummus Wrap","38,67,67,13","989,687,544,109","1,20,20,20"
453,454,Sloppy Joe Sauce,51,13,"Tzatziki Cucumber Sauce,Caramel Sauce,Coco Joe Pumpkin Seeds,Sloppy Joe","67,103,117,38","198,275,840,201","20,19,19,1"
454,455,Ibuprofen Liquid Gels,133,11,"Liquid Drink Mix Blackberry Lemonade,Liqui-Gels Softgels Dye-Free Allergy,Ultimate Omega 1000 mg Lemon Soft Gels,Ultra Antibacterial Dish Liquid","90,11,47,100","385,577,367,38","7,11,11,21"
455,456,Sparkling Blueberry,77,7,"Sparkling Lemon Seltzer Water,Apple Sparkling Juice Beverage,Sparkling Raspberry Seltzer,Blueberry Kombucha","115,98,115,31","608,618,44,335","7,7,7,7"
